Student_ID,Age,Gender,Attendance_Percentage,Previous_Grade,Current_Grade,Assignments_Submitted,Behavior_Score,Parent_Education,Family_Income,Internet_Access,Study_Hours,Academic_Risk
1338,15,Male,76.2,82.7,52.9,1,5,Postgraduate,Medium,No,4.0,0
1339,15,Male,69.0,67.7,70.6,5,4,Graduate,Low,No,4.7,1
1340,17,Female,64.7,100.0,61.9,2,3,High School,Medium,Yes,1.8,1
1341,17,Male,87.1,71.6,67.0,4,3,High School,Medium,Yes,2.4,0
1342,17,Female,79.2,84.0,53.7,4,2,Postgraduate,Low,Yes,2.1,0
1343,18,Male,76.2,61.3,100.0,9,2,High School,High,Yes,4.6,0
1344,20,Male,71.9,68.2,94.7,2,4,High School,Medium,Yes,3.1,0
1345,15,Male,75.8,74.6,58.0,2,1,None,High,Yes,2.5,0
1346,18,Female,79.9,77.1,52.9,0,3,None,High,No,4.0,0
1347,17,Female,98.7,64.4,78.7,5,1,High School,Low,Yes,2.3,0
1348,15,Male,85.9,65.0,42.4,2,1,None,Low,Yes,2.7,1
1349,18,Female,70.0,72.5,77.4,0,4,High School,Low,Yes,1.3,1
1350,20,Female,70.1,72.5,65.1,9,2,None,Medium,Yes,4.3,0
1351,18,Male,68.3,49.6,38.6,8,1,High School,Medium,Yes,1.4,1
1352,20,Male,75.6,68.4,60.4,0,4,High School,High,Yes,5.1,0
1353,17,Female,68.3,69.8,51.9,4,2,Graduate,Low,Yes,3.4,1
1354,20,Female,83.7,50.4,65.8,4,1,High School,Medium,No,2.8,0
1355,15,Female,46.3,78.6,64.0,1,1,Graduate,High,Yes,3.0,1
1356,17,Male,84.4,71.2,40.1,0,2,Postgraduate,Medium,Yes,5.6,1
1357,15,Male,81.3,100.0,57.3,5,2,High School,Low,No,1.0,1
1358,19,Female,93.2,64.6,72.8,6,5,High School,Medium,No,1.1,1
1359,16,Male,88.5,82.0,75.7,8,5,Graduate,Low,Yes,4.4,0
1360,20,Male,69.8,73.1,56.8,7,4,High School,Low,No,1.6,1
1361,16,Female,87.2,93.8,70.8,9,4,None,Low,Yes,1.9,0
1362,16,Female,76.0,50.5,67.5,2,3,Graduate,Low,Yes,2.3,0
1363,20,Male,54.8,57.6,62.1,8,5,Graduate,Medium,Yes,4.7,1
1364,17,Male,79.9,51.0,70.9,0,2,None,Low,Yes,4.2,0
1365,19,Female,70.5,63.8,47.3,5,5,High School,Medium,Yes,2.8,1
1366,15,Male,78.0,48.1,63.0,9,4,Postgraduate,Low,Yes,3.6,0
1367,18,Male,97.8,42.1,35.7,1,4,Postgraduate,Low,No,3.6,1
1368,15,Female,80.7,33.0,62.1,9,4,Postgraduate,Low,Yes,1.5,0
1369,18,Female,65.8,32.0,87.2,8,2,Graduate,Low,Yes,1.6,1
1370,15,Male,89.6,74.8,57.6,8,1,Graduate,Low,Yes,0.0,1
1371,20,Male,82.4,58.2,85.5,7,4,None,Medium,No,5.2,0
1372,19,Male,64.4,46.5,57.8,6,5,High School,High,No,2.0,1
1373,18,Female,58.7,55.1,44.6,5,1,None,Low,Yes,3.0,1
1374,21,Male,66.3,57.1,74.3,1,5,Graduate,Low,No,3.8,1
1375,17,Male,88.0,50.5,70.9,3,4,Postgraduate,Low,No,1.5,1
1376,15,Female,74.4,89.1,100.0,9,2,High School,High,No,1.7,0
1377,15,Female,79.0,86.3,46.4,6,1,Postgraduate,Medium,Yes,1.6,1
1378,18,Male,61.9,88.8,69.1,5,1,High School,Medium,Yes,0.0,1
1379,17,Female,88.4,67.7,69.7,8,4,Postgraduate,Low,Yes,2.9,0
1380,17,Female,53.8,69.2,81.0,4,4,High School,Low,No,6.5,1
1381,20,Male,70.1,55.2,72.0,5,4,Postgraduate,Low,No,2.2,1
1382,21,Female,83.0,52.3,58.1,9,3,None,High,No,2.2,0
1383,20,Female,64.5,65.3,44.8,5,2,Graduate,Low,Yes,2.4,1
1384,20,Male,85.4,74.8,68.9,7,2,None,Medium,Yes,3.5,0
1385,20,Female,67.6,82.9,69.4,7,4,Postgraduate,Medium,Yes,4.3,1
1386,20,Male,63.3,56.8,73.7,5,3,High School,Medium,Yes,1.7,1
1387,20,Male,93.4,46.2,58.1,7,4,None,Low,Yes,3.7,0
1388,19,Female,79.8,76.0,67.7,6,4,Postgraduate,Medium,Yes,2.9,0
1389,17,Female,84.2,37.7,36.7,0,2,Graduate,Low,No,3.4,1
1390,20,Female,90.2,64.4,45.5,4,3,High School,High,Yes,3.7,1
1391,17,Male,46.6,66.3,78.9,9,2,None,Low,No,1.5,1
1392,17,Female,85.6,59.3,66.1,9,4,Graduate,Low,Yes,2.2,0
1393,16,Male,68.9,41.8,71.1,9,5,Postgraduate,Low,Yes,3.7,1
1394,19,Female,70.4,59.5,52.8,4,1,High School,High,Yes,2.8,0
1395,20,Female,83.2,89.6,50.7,9,4,Postgraduate,Low,No,4.2,1
1396,15,Female,73.6,73.9,55.8,8,3,High School,Medium,No,2.7,0
1397,18,Male,85.1,82.4,67.0,6,5,Graduate,Low,Yes,4.5,0
1398,21,Female,77.5,46.7,74.7,6,3,Graduate,Low,Yes,0.1,1
1399,15,Female,80.0,68.8,58.8,9,4,Graduate,Medium,Yes,3.5,0
1400,19,Male,72.1,66.3,34.8,1,4,None,Low,Yes,1.1,1
1401,18,Male,65.2,66.6,69.8,7,1,None,Medium,Yes,4.7,1
1402,19,Female,69.1,73.3,67.5,2,3,None,Medium,Yes,2.8,1
1403,17,Female,76.8,67.2,71.1,8,5,Postgraduate,High,Yes,2.5,0
1404,18,Female,100.0,47.2,77.6,5,1,None,Low,Yes,1.8,0
1405,17,Male,95.7,74.2,76.2,8,3,High School,Medium,No,4.0,0
1406,15,Male,70.2,77.6,86.1,8,4,Graduate,High,Yes,3.9,0
1407,15,Male,78.7,84.8,63.5,6,1,Postgraduate,Medium,No,2.6,0
1408,18,Male,74.5,85.5,55.7,9,4,Postgraduate,Low,Yes,4.0,0
1409,18,Female,79.6,72.1,80.7,7,2,None,Medium,Yes,3.3,0
1410,20,Male,81.1,47.9,78.4,1,2,High School,High,Yes,3.1,0
1411,19,Male,84.3,42.1,59.0,4,1,Graduate,Medium,Yes,4.2,0
1412,20,Male,43.2,61.6,81.8,2,1,Postgraduate,High,No,5.7,1
1413,19,Female,82.4,78.8,64.3,0,3,Graduate,Medium,No,3.4,0
1414,20,Female,73.2,77.8,84.7,5,5,High School,Low,No,3.4,1
1415,17,Male,69.5,69.1,92.4,8,5,Graduate,Low,Yes,4.4,1
1416,18,Male,87.5,64.5,100.0,1,2,None,Low,No,1.6,1
1417,15,Female,95.6,93.6,64.1,8,2,Graduate,Low,Yes,2.7,0
1418,19,Female,86.3,73.6,87.1,7,2,Postgraduate,High,Yes,2.4,0
1419,19,Female,71.8,63.7,77.5,8,4,None,Medium,Yes,3.5,0
1420,15,Female,65.1,55.3,79.1,4,5,None,Medium,Yes,3.3,1
1421,20,Female,41.9,49.9,70.2,1,1,None,Medium,Yes,5.6,1
1422,19,Female,80.2,48.4,79.2,9,2,None,Low,Yes,5.2,0
1423,21,Female,84.9,49.9,39.6,9,3,Postgraduate,Low,Yes,0.7,1
1424,17,Female,76.8,69.2,62.5,5,1,High School,High,Yes,3.5,0
1425,18,Male,89.2,64.7,51.9,6,1,High School,Medium,Yes,4.1,0
1426,15,Male,62.2,60.1,50.5,2,1,None,Medium,Yes,3.1,1
1427,18,Male,75.9,76.0,38.6,5,5,High School,High,Yes,2.2,1
1428,21,Male,75.0,92.1,54.0,5,2,Postgraduate,Low,Yes,5.1,0
1429,19,Male,76.7,52.6,60.0,7,3,High School,High,No,3.5,0
1430,19,Male,92.0,54.9,66.1,0,4,High School,High,Yes,1.4,1
1431,21,Female,76.7,31.7,62.8,3,3,Postgraduate,Low,Yes,4.5,0
1432,15,Female,74.5,64.6,80.9,0,3,High School,Low,No,3.7,1
1433,17,Male,66.8,63.1,47.8,7,3,None,High,Yes,2.0,1
1434,16,Male,93.9,78.4,30.0,1,4,None,Medium,No,1.9,1
1435,15,Female,60.8,63.7,72.0,7,3,Postgraduate,Low,Yes,1.8,1
1436,16,Female,71.4,56.2,62.2,2,3,None,Medium,Yes,4.8,0
1437,21,Female,98.3,67.9,61.9,7,2,None,Medium,Yes,3.9,0
1438,20,Male,83.6,73.4,50.9,5,2,None,Medium,Yes,4.4,0
1439,16,Female,77.8,40.7,78.5,0,2,None,High,Yes,3.3,0
1440,17,Male,78.3,80.1,55.9,6,1,None,High,Yes,2.0,0
1441,20,Male,66.6,84.6,48.0,6,3,High School,High,Yes,1.8,1
1442,16,Female,77.2,73.2,91.5,5,5,Postgraduate,Low,Yes,4.6,0
1443,21,Female,73.8,51.0,74.8,0,5,Graduate,Medium,No,3.7,0
1444,20,Male,80.2,60.1,62.3,4,5,Postgraduate,Low,No,2.6,1
1445,21,Female,59.9,82.7,25.0,0,4,Postgraduate,Low,Yes,3.0,1
1446,16,Female,82.8,50.3,59.0,0,2,Postgraduate,High,Yes,4.5,0
1447,21,Male,90.2,74.4,62.6,5,2,High School,Medium,Yes,3.8,0
1448,17,Female,75.6,64.2,87.9,7,2,Postgraduate,High,Yes,2.9,0
1449,16,Male,85.8,67.4,33.3,0,4,Postgraduate,Low,No,2.9,1
1450,16,Male,81.7,52.5,89.5,1,3,High School,High,Yes,2.1,0
1451,16,Female,70.7,70.0,70.4,4,1,None,Low,No,3.0,1
1452,15,Male,65.3,68.9,42.5,7,2,Graduate,Low,No,2.6,1
1453,15,Male,67.0,42.4,78.7,3,3,None,Medium,No,2.9,1
1454,15,Female,81.5,64.9,58.9,4,5,Postgraduate,Low,Yes,2.2,0
1455,17,Female,77.3,74.2,34.7,9,1,None,Medium,No,1.0,1
1456,20,Female,93.3,59.2,55.4,4,5,High School,High,No,4.4,0
1457,21,Male,87.5,30.0,67.3,2,3,Graduate,Medium,No,3.9,0
1458,19,Male,87.5,63.3,64.1,5,3,None,Low,Yes,2.6,0
1459,16,Female,81.2,87.0,73.9,4,5,Postgraduate,Low,Yes,2.5,0
1460,21,Male,66.5,59.8,81.7,1,1,Graduate,Medium,Yes,0.9,1
1461,16,Female,81.9,86.4,44.3,9,5,Postgraduate,Medium,No,4.6,1
1462,17,Female,78.8,52.8,62.6,3,5,None,Medium,No,4.9,0
1463,16,Male,64.3,47.6,52.6,3,5,None,Low,Yes,2.9,1
1464,15,Female,92.5,64.9,41.8,6,1,Postgraduate,Medium,No,3.5,1
1465,19,Male,91.2,52.7,62.1,6,4,Graduate,Low,No,1.5,1
1466,18,Male,64.3,69.9,70.3,8,1,Graduate,Medium,Yes,3.1,1
1467,16,Female,70.3,59.4,71.3,9,5,Graduate,Medium,Yes,2.0,0
1468,21,Male,71.4,87.1,56.3,1,2,None,Low,Yes,2.0,0
1469,15,Female,85.3,58.4,45.9,5,2,None,High,No,2.6,1
1470,18,Male,83.9,66.3,52.0,1,3,Postgraduate,Medium,Yes,2.4,0
1471,19,Male,78.5,73.9,31.1,8,4,Postgraduate,Medium,Yes,2.8,1
1472,18,Male,81.3,79.3,42.8,1,3,High School,Medium,Yes,4.6,1
1473,15,Female,62.5,87.2,44.3,5,3,High School,High,Yes,0.0,1
1474,20,Male,82.6,61.5,77.4,7,2,High School,Medium,Yes,2.2,0
1475,20,Female,76.8,59.0,77.4,5,1,Postgraduate,Low,Yes,3.9,0
1476,18,Male,69.9,36.3,99.2,2,3,Graduate,Low,Yes,3.3,1
1477,17,Male,59.6,95.6,67.1,4,3,High School,Low,Yes,1.8,1
1478,21,Female,78.3,70.4,54.8,3,4,Postgraduate,Low,Yes,6.2,0
1479,21,Female,82.3,76.3,63.2,0,2,None,High,Yes,7.0,0
1480,18,Female,57.6,73.3,60.1,4,1,Graduate,Medium,Yes,3.0,1
1481,16,Female,78.2,65.7,52.3,9,4,High School,High,Yes,1.5,0
1482,16,Female,79.5,70.3,68.4,4,1,None,Low,Yes,2.6,0
1483,21,Male,71.3,56.6,66.3,6,1,Graduate,Medium,Yes,1.3,1
1484,21,Male,82.6,60.5,61.6,6,3,Graduate,High,No,3.6,0
1485,20,Female,76.4,50.7,58.0,1,4,None,Low,Yes,3.9,0
1486,17,Male,81.4,88.4,73.7,3,3,High School,Medium,Yes,4.5,0
1487,15,Male,84.4,73.4,53.6,0,5,High School,High,No,3.6,0
1488,16,Male,84.4,94.6,56.1,4,1,None,High,Yes,3.3,0
1489,21,Female,90.2,99.4,71.1,4,4,None,High,Yes,1.5,0
1490,20,Male,82.1,43.9,80.2,3,2,None,High,Yes,1.2,1
1491,19,Male,72.3,79.8,78.6,9,3,Postgraduate,Medium,No,0.0,1
1492,20,Male,70.2,44.6,58.6,6,5,Graduate,Low,No,3.1,1
1493,16,Female,65.2,67.7,41.5,5,5,High School,Medium,Yes,4.3,1
1494,16,Male,79.8,69.7,58.1,9,5,High School,High,Yes,4.7,0
1495,20,Male,93.9,45.7,64.2,2,3,None,Medium,Yes,4.3,0
1496,15,Female,73.7,53.9,44.1,1,2,Graduate,Low,Yes,2.4,1
1497,18,Female,83.4,70.4,57.8,3,4,None,Medium,No,5.8,0
1498,16,Male,69.0,67.6,83.5,8,1,Graduate,Medium,Yes,1.6,1
1499,20,Male,80.3,49.7,65.5,9,2,None,Low,Yes,1.5,0
1500,21,Female,93.1,54.5,53.8,4,3,None,Medium,No,4.2,0
1501,20,Female,86.2,42.6,63.5,0,4,Graduate,Medium,Yes,5.1,0
1502,17,Female,59.2,47.0,64.4,2,1,High School,Medium,Yes,5.7,1
1503,18,Female,84.8,59.4,56.7,8,4,High School,Low,Yes,4.5,0
1504,19,Female,85.4,79.8,76.1,6,1,Postgraduate,Low,Yes,4.1,0
1505,15,Female,80.1,81.7,31.9,2,1,Graduate,Medium,No,4.2,1
1506,19,Female,86.0,92.5,71.0,0,5,High School,Medium,Yes,2.6,0
1507,18,Male,68.0,71.4,53.3,3,3,High School,Low,Yes,1.8,1
1508,18,Female,78.8,67.8,80.8,8,2,Graduate,Low,Yes,3.4,0
1509,18,Female,91.3,72.4,41.3,6,5,High School,Low,Yes,0.5,1
1510,19,Male,90.2,72.3,79.0,4,5,Graduate,Medium,Yes,2.5,0
1511,21,Female,84.6,40.8,49.6,5,4,High School,High,Yes,2.2,1
1512,18,Female,67.4,93.3,68.5,0,1,None,Medium,No,3.9,1
1513,20,Male,65.5,36.0,55.1,6,1,Graduate,High,No,3.3,1
1514,19,Female,79.4,82.2,82.2,4,4,Graduate,Medium,Yes,5.2,0
1515,18,Male,80.2,65.8,59.8,6,3,High School,Medium,Yes,4.2,0
1516,20,Male,76.8,48.7,50.7,4,1,Graduate,Low,Yes,2.0,0
1517,21,Male,68.3,73.0,86.8,4,5,Postgraduate,Medium,Yes,4.0,1
1518,17,Male,83.2,63.2,58.2,2,5,Postgraduate,Medium,No,0.4,1
1519,21,Female,79.3,54.8,71.9,4,1,Graduate,Medium,No,4.1,0
1520,18,Male,81.5,44.3,79.0,7,1,Postgraduate,Medium,No,1.9,0
1521,19,Male,85.1,43.0,48.0,7,3,High School,Low,No,2.1,1
1522,16,Female,74.7,55.8,70.2,1,1,High School,Low,Yes,5.0,0
1523,18,Male,72.1,59.2,72.5,0,3,Graduate,High,Yes,3.6,0
1524,16,Male,91.3,46.8,36.7,1,5,High School,Low,No,2.7,1
1525,20,Male,68.9,65.6,68.5,6,3,High School,Low,No,4.5,1
1526,17,Male,72.4,49.0,57.0,2,1,Postgraduate,High,No,5.2,0
1527,15,Female,92.8,70.4,90.5,7,2,High School,Medium,Yes,1.5,0
1528,21,Male,71.4,83.5,77.7,3,1,High School,Low,Yes,1.9,0
1529,17,Female,76.8,69.3,70.5,9,2,Postgraduate,Low,Yes,4.2,0
1530,18,Female,73.1,63.6,28.3,9,5,None,Low,Yes,3.5,1
1531,16,Male,56.6,57.0,70.6,7,4,Graduate,Medium,Yes,0.2,1
1532,21,Male,76.5,86.7,50.1,1,5,Graduate,Medium,No,5.7,0
1533,16,Male,65.9,62.1,77.8,4,5,None,Low,No,2.3,1
1534,19,Male,81.1,100.0,60.3,5,5,Postgraduate,High,No,1.5,0
1535,16,Female,91.3,47.3,54.2,0,3,Postgraduate,Low,Yes,3.0,0
1536,19,Female,51.4,69.3,55.6,0,5,High School,Low,Yes,4.4,1
1537,20,Female,73.1,86.2,56.7,8,4,High School,High,Yes,4.7,0
1538,21,Male,83.4,54.6,40.1,4,1,Graduate,Low,Yes,3.1,1
1539,21,Female,51.8,61.5,42.3,3,2,Graduate,High,Yes,6.8,1
1540,15,Male,94.0,74.4,57.3,0,5,Postgraduate,Medium,No,7.2,0
1541,18,Male,82.6,70.8,89.4,2,2,High School,Low,Yes,3.7,0
1542,19,Male,91.0,73.4,75.1,3,5,Postgraduate,Medium,Yes,2.9,0
1543,15,Male,71.2,82.4,76.7,4,3,None,Medium,Yes,2.5,0
1544,16,Male,72.7,59.8,83.4,9,2,Graduate,High,No,2.8,0
1545,16,Female,76.1,86.6,67.8,4,5,Graduate,Medium,No,5.2,0
1546,15,Female,100.0,39.2,55.2,9,5,Postgraduate,Medium,No,3.5,0
1547,21,Male,93.8,81.2,56.0,7,4,High School,Low,No,4.3,1
1548,16,Female,79.6,82.2,49.0,2,4,High School,Medium,Yes,4.0,1
1549,20,Male,81.1,53.4,76.8,6,4,None,Low,No,3.9,1
1550,20,Male,85.6,43.2,47.1,5,3,None,Low,Yes,4.6,1
1551,15,Male,100.0,61.5,98.5,9,2,None,High,Yes,4.2,0
1552,19,Female,82.6,71.1,47.7,9,3,Postgraduate,Low,Yes,3.7,1
1553,19,Male,78.6,60.0,83.8,9,1,Graduate,Low,No,5.8,1
1554,15,Male,73.9,72.5,83.9,5,5,Postgraduate,Medium,No,1.0,1
1555,19,Female,80.8,94.1,73.6,9,5,Postgraduate,High,Yes,3.4,0
1556,21,Female,71.0,44.5,90.5,8,5,High School,Low,Yes,2.2,0
1557,21,Female,84.0,35.7,59.7,6,4,None,Low,No,4.4,1
1558,19,Male,60.8,64.0,65.2,6,5,Graduate,Low,Yes,0.5,1
1559,20,Male,74.9,54.8,66.8,0,4,None,Low,No,3.3,1
1560,19,Female,86.8,57.8,73.0,0,1,None,Medium,Yes,3.7,0
1561,21,Male,82.4,84.0,32.1,8,3,None,Medium,Yes,4.8,1
1562,17,Female,72.4,63.2,61.2,8,3,Graduate,Medium,Yes,2.4,0
1563,18,Female,75.2,64.6,77.6,9,3,High School,Medium,Yes,7.2,0
1564,16,Male,90.4,58.4,56.7,2,4,Graduate,High,No,2.1,0
1565,17,Male,63.5,64.4,96.3,7,2,Graduate,Medium,No,1.3,1
1566,19,Female,63.5,69.0,65.2,8,2,High School,High,Yes,3.9,1
1567,20,Female,66.8,100.0,71.7,0,1,Graduate,Medium,No,2.8,1
1568,15,Female,77.9,69.2,89.4,2,2,Graduate,Medium,Yes,5.8,0
1569,19,Female,61.7,82.4,65.2,5,1,Postgraduate,Medium,Yes,0.6,1
1570,20,Male,89.4,67.8,89.1,3,5,Graduate,Medium,Yes,3.1,0
1571,18,Female,66.9,34.6,72.9,7,3,Postgraduate,High,Yes,4.2,1
1572,19,Female,80.7,56.5,72.9,8,4,Postgraduate,Low,Yes,2.0,0
1573,21,Female,71.1,69.2,47.9,6,1,Postgraduate,Medium,Yes,0.9,1
1574,15,Male,77.2,75.9,81.8,0,4,None,Medium,No,5.2,0
1575,20,Male,58.8,68.2,52.7,1,4,High School,Medium,Yes,1.7,1
1576,20,Female,90.0,78.8,59.8,0,3,None,Medium,Yes,4.6,0
1577,20,Male,66.5,43.1,84.4,8,5,High School,Medium,Yes,1.6,1
1578,18,Male,65.2,65.7,56.8,3,5,Graduate,Low,Yes,2.5,1
1579,19,Male,100.0,84.9,68.9,9,2,Postgraduate,High,Yes,4.1,0
1580,18,Female,84.7,50.4,62.1,7,5,None,Low,Yes,3.5,0
1581,16,Female,89.5,81.8,62.7,4,3,Graduate,Medium,Yes,1.6,0
1582,16,Male,83.5,81.0,60.5,4,4,None,Low,Yes,3.8,0
1583,19,Female,72.6,46.4,45.4,4,1,Graduate,Low,Yes,0.0,1
1584,21,Female,62.3,70.1,72.3,4,1,None,Low,Yes,1.2,1
1585,18,Male,74.4,67.4,73.8,2,5,Graduate,Medium,Yes,5.6,0
1586,15,Male,66.3,62.4,53.1,5,2,Graduate,Low,Yes,2.7,1
1587,20,Female,67.0,42.1,55.5,0,1,None,Low,Yes,4.1,1
1588,20,Male,59.0,61.1,78.5,7,2,Graduate,Low,Yes,4.0,1
1589,19,Female,79.4,62.7,58.5,3,1,Postgraduate,Low,Yes,2.5,0
1590,21,Female,96.9,39.5,64.6,5,2,Postgraduate,Low,Yes,3.2,0
1591,16,Male,84.7,45.4,48.0,1,2,Postgraduate,Low,Yes,1.2,1
1592,16,Female,76.7,51.1,61.9,1,4,Postgraduate,Medium,No,3.2,0
1593,20,Female,77.5,49.3,48.1,7,3,High School,Medium,Yes,2.3,1
1594,19,Male,41.4,69.9,52.7,0,1,None,Medium,Yes,6.1,1
1595,18,Male,72.9,78.7,50.0,7,5,Postgraduate,High,Yes,1.9,0
1596,16,Male,60.9,60.3,77.7,9,3,Postgraduate,Medium,No,3.8,1
1597,18,Female,79.6,76.5,40.4,9,4,Postgraduate,High,No,2.6,1
1598,21,Male,74.9,79.3,67.5,0,4,High School,Low,Yes,4.2,0
1599,16,Male,67.6,63.7,59.2,8,4,None,Medium,Yes,1.0,1
1600,16,Male,79.3,71.1,86.7,0,5,Graduate,Low,Yes,2.8,0
1601,17,Male,79.2,61.6,76.3,3,1,High School,Medium,Yes,3.9,0
1602,16,Female,96.2,48.2,41.9,8,1,Postgraduate,Medium,Yes,3.4,1
1603,15,Female,86.2,53.8,53.5,0,2,Postgraduate,Low,Yes,3.7,0
1604,19,Male,80.6,69.9,62.8,8,2,High School,Medium,Yes,1.8,0
1605,19,Female,66.6,63.2,53.5,7,2,None,Medium,Yes,2.5,1
1606,18,Male,65.1,76.1,78.4,4,5,None,Low,Yes,3.0,1
1607,21,Male,85.2,36.7,65.9,5,3,Graduate,Medium,No,4.2,0
1608,16,Female,75.6,40.3,59.7,4,1,High School,Medium,Yes,5.1,0
1609,15,Female,81.0,42.1,79.7,3,2,None,Low,Yes,0.2,1
1610,18,Male,89.7,67.5,43.0,9,5,High School,Low,Yes,2.5,1
1611,17,Male,59.8,44.3,58.5,3,5,None,High,Yes,2.0,1
1612,18,Female,94.8,69.8,67.2,9,2,None,High,No,1.8,0
1613,18,Male,89.6,76.3,60.6,7,4,Postgraduate,Low,Yes,3.4,0
1614,16,Female,53.3,87.7,25.0,7,4,None,High,Yes,3.0,1
1615,17,Male,100.0,86.1,68.8,8,4,None,Low,Yes,1.3,1
1616,18,Male,81.9,54.6,71.5,2,2,High School,High,Yes,1.2,1
1617,15,Female,72.3,40.0,45.8,9,5,None,Medium,Yes,3.7,1
1618,15,Female,84.2,55.5,25.9,7,5,None,High,Yes,1.4,1
1619,19,Female,66.3,79.7,51.5,2,1,High School,Medium,Yes,2.0,1
1620,17,Female,84.6,59.2,59.5,1,4,None,Low,Yes,4.4,0
1621,17,Female,68.5,64.6,61.1,1,2,High School,Low,Yes,3.3,1
1622,19,Female,100.0,56.6,29.6,8,1,High School,Medium,Yes,5.3,1
1623,18,Female,78.7,88.7,66.5,3,5,High School,Low,No,2.8,1
1624,17,Male,85.8,49.8,80.5,4,1,High School,Medium,Yes,6.3,0
1625,15,Male,68.6,66.0,79.3,1,4,Postgraduate,High,Yes,2.7,1
1626,15,Male,87.8,81.6,83.8,8,3,Postgraduate,Low,No,4.8,1
1627,16,Female,77.8,92.6,42.4,6,4,Postgraduate,Medium,Yes,1.7,1
1628,17,Female,61.1,54.6,77.9,2,4,Postgraduate,Low,Yes,2.0,1
1629,18,Female,75.1,79.4,47.1,5,2,High School,Medium,Yes,5.5,1
1630,19,Male,100.0,55.5,76.4,6,3,High School,Low,Yes,2.0,0
1631,19,Female,88.3,85.7,50.5,5,3,High School,Low,Yes,2.7,0
1632,18,Female,73.5,90.9,69.0,9,3,High School,High,Yes,2.0,0
1633,21,Male,55.6,51.7,89.1,9,5,Postgraduate,High,Yes,4.7,1
1634,20,Female,68.0,74.8,78.9,5,1,None,Medium,Yes,1.2,1
1635,16,Male,61.1,81.7,47.3,7,5,Postgraduate,Medium,Yes,5.0,1
1636,19,Male,55.9,60.6,43.6,7,3,High School,Medium,Yes,3.4,1
1637,17,Female,87.4,73.2,76.2,4,2,High School,Medium,No,3.3,0
1638,16,Female,78.7,74.0,85.4,3,4,None,Low,Yes,2.9,0
1639,17,Female,99.5,95.1,70.3,4,4,High School,Low,Yes,4.9,0
1640,21,Male,66.0,35.4,54.3,8,5,None,Low,Yes,2.7,1
1641,15,Male,78.0,64.2,63.7,9,5,High School,Low,Yes,1.9,0
1642,16,Male,61.3,46.2,70.4,5,2,None,Low,Yes,3.8,1
1643,19,Female,70.9,65.2,61.5,2,4,Graduate,Low,No,2.9,1
1644,16,Female,75.3,53.3,47.3,2,5,Graduate,Medium,Yes,5.9,1
1645,16,Female,73.5,61.2,81.1,0,1,Graduate,Low,Yes,4.4,0
1646,16,Female,78.6,51.9,94.9,4,5,Graduate,Medium,Yes,3.5,0
1647,20,Male,89.7,67.3,87.3,5,5,High School,Medium,Yes,5.2,0
1648,16,Male,88.4,81.1,26.1,7,3,High School,High,Yes,0.8,1
1649,17,Male,68.8,59.4,82.7,8,1,High School,Low,Yes,3.8,1
1650,15,Male,77.6,86.5,72.8,6,1,Graduate,Medium,Yes,3.2,0
1651,21,Female,87.5,80.7,51.8,0,2,None,Medium,Yes,2.7,0
1652,18,Female,90.4,95.5,29.6,6,3,None,High,Yes,2.6,1
1653,16,Female,70.1,71.2,61.1,9,1,Graduate,Low,Yes,4.7,0
1654,19,Male,86.5,64.1,69.2,8,3,High School,Low,Yes,0.2,1
1655,16,Male,82.0,41.2,44.2,3,3,Graduate,Low,Yes,3.7,1
1656,19,Female,65.2,53.3,83.9,6,4,Postgraduate,Low,Yes,0.9,1
1657,17,Female,87.6,61.9,83.5,8,1,None,Medium,Yes,2.6,0
1658,19,Male,79.8,63.7,71.0,0,4,Graduate,High,Yes,2.9,0
1659,18,Female,57.1,100.0,39.7,9,5,Graduate,Low,Yes,5.4,1
1660,15,Male,74.5,61.9,58.5,8,5,Graduate,Low,Yes,2.2,0
1661,19,Male,78.5,38.5,75.3,3,4,Graduate,Low,Yes,3.1,0
1662,19,Male,70.7,75.0,74.2,7,5,High School,Low,Yes,1.2,1
1663,15,Female,92.7,74.1,51.1,2,4,None,High,Yes,3.8,0
1664,18,Female,93.2,58.1,53.6,1,2,Postgraduate,High,Yes,1.0,1
1665,16,Male,73.4,96.9,50.7,7,3,High School,Low,Yes,0.3,1
1666,19,Female,72.1,36.6,58.2,7,2,Graduate,Low,Yes,0.7,1
1667,15,Male,76.4,83.7,54.7,2,1,Graduate,High,Yes,2.6,0
1668,17,Male,75.6,60.6,51.6,7,2,Graduate,Low,Yes,2.6,0
1669,15,Male,70.9,50.7,60.7,5,2,Graduate,Medium,Yes,4.7,0
1670,17,Male,40.0,100.0,63.7,9,5,None,High,Yes,5.3,1
1671,18,Female,99.1,76.1,81.5,8,4,Graduate,Medium,Yes,5.2,0
1672,16,Male,78.0,60.5,32.7,9,1,Postgraduate,Low,Yes,4.7,1
1673,15,Male,75.9,60.2,83.7,5,5,High School,Low,Yes,6.1,0
1674,21,Female,81.9,69.1,50.3,7,1,None,High,No,3.7,0
1675,21,Male,77.0,58.1,94.6,1,3,Graduate,Low,Yes,3.7,0
1676,20,Male,72.8,84.5,74.4,0,4,Postgraduate,Low,No,5.7,1
1677,19,Female,65.9,66.3,72.3,9,5,High School,Medium,No,1.3,1
1678,18,Female,55.9,80.3,61.2,9,2,High School,High,No,4.4,1
